feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,label
0.25243685,0.15674393,0.24386828,0.38383183,0.7433476,0.7588459,175.94627,178.79625,178.49344,179.69653,1.422189,0.45538843,0.93519986,1.325248,0.9731887,0.0004793777,0.0015297885,0.00095664343,0.0028028255,0.005490342,0.007103871,0.26719528,0.31599364,0.49020147,0.20495172,0.008940102,0.0013382694,0.001821236,0.0071975277,0.004545028,0.25172263,0.15473056,0.24225543,0.3787002,0.7317845,0.7367592,175.63226,178.00838,177.89203,179.34406,1.4103352,0.4541346,0.9321297,1.3119338,0.96504813,0.25318354,0.15996549,0.24539733,0.39202225,0.75585735,0.77030855,176.63939,179.39967,179.43393,179.98256,1.4349974,0.45845687,0.9383919,1.3362654,0.98379326,0.0014609098,0.005234927,0.003141895,0.013322055,0.024072826,0.03354937,1.0071259,1.3912964,1.5419006,0.638504,0.024662256,0.0043222606,0.006262243,0.024331689,0.018745124,0.00019079036,0.00038298965,0.00040147683,0.0014380104,0.0022901974,0.0026251613,0.13191171,0.21240182,0.17901033,0.12164412,0.0020169555,0.0002658439,0.0005547733,0.0024307186,0.0021786834,0.00024702318,0.00061969133,0.0005845349,0.001801471,0.0032300465,0.004352411,0.17924571,0.30543727,0.23590615,0.1518481,0.0029457705,0.0004443291,0.00082053954,0.0033163931,0.0029738045,0.00051409006,0.0019537657,0.0016649961,0.0038026273,0.008042574,0.017870665,0.49064636,0.90600586,0.7061157,0.38716125,0.009003162,0.0019841194,0.0022230148,0.009570122,0.008820713,0.0055329204,0.0111067,0.011642829,0.0417023,0.06641573,0.076129675,3.8254395,6.1596527,5.1912994,3.5276794,0.058491707,0.0077094734,0.016088426,0.07049084,0.06318182,0.043982904,0.1084518,0.90600586,STANDING
0.25116402,0.15617831,0.24330334,0.3801824,0.7413462,0.74318653,175.7654,178.75757,178.37033,179.38034,1.4164618,0.459576,0.9354461,1.3225144,0.9689588,0.00031050027,0.00055833306,0.00062522304,0.0022099372,0.0033890512,0.005019162,0.22483721,0.49463,0.40041393,0.38855323,0.0030064096,0.0007316142,0.0007899565,0.0053400355,0.0035854871,0.2506006,0.15539643,0.24233988,0.3764729,0.73568076,0.73185724,175.33191,177.62682,177.52254,178.52141,1.4102664,0.45790815,0.9339671,1.311506,0.9605417,0.2516261,0.15710439,0.24448961,0.38465005,0.750938,0.75105435,176.21756,179.38072,179.05058,179.98538,1.4222114,0.46028107,0.93730223,1.3321843,0.9778017,0.0010254979,0.0017079562,0.002149731,0.008177161,0.015257239,0.019197106,0.88565063,1.7539062,1.5280457,1.463974,0.011945009,0.0023729205,0.0033351183,0.020678282,0.017259955,0.00010383334,0.00021990208,0.00024546168,0.00085942296,0.0022583173,0.0022418972,0.12039816,0.24257791,0.2421833,0.18259457,0.0013115776,0.00015479223,0.00036055877,0.0023647835,0.0019044301,0.00014721874,0.00030619733,0.0003466315,0.0013600792,0.0032915855,0.0034368748,0.15895304,0.31498918,0.31411958,0.2495344,0.0020311095,0.0002260383,0.00053840724,0.0034574422,0.0024626576,0.00036874413,0.0008986443,0.0009394586,0.005220145,0.008757889,0.008442819,0.42134094,0.7936554,0.7191467,0.7479706,0.0071099997,0.0007123053,0.0014542341,0.010006666,0.0046731234,0.003011167,0.0063771605,0.007118389,0.024923265,0.0654912,0.06501502,3.4915466,7.0347595,7.0233154,5.2952423,0.03803575,0.004488975,0.010456204,0.06857872,0.05522847,0.053318594,0.12755078,0.7936554,STANDING
0.25121543,0.15597829,0.2427374,0.38137007,0.7441529,0.7484248,175.86151,178.53642,178.95308,179.76703,1.4207491,0.45967755,0.93696046,1.3272431,0.9737505,0.00030226054,0.0005646809,0.00064256816,0.0015617448,0.0065578003,0.0050939135,0.25955746,0.33706808,0.32535014,0.18221548,0.0073470194,0.00041071663,0.0020471464,0.007316682,0.003505917,0.25080392,0.15483288,0.24120153,0.3775657,0.73325956,0.7349614,175.4437,177.7827,178.38031,179.29042,1.4057556,0.45887136,0.9323467,1.3117936,0.9685961,0.25204945,0.15692991,0.24374954,0.3848723,0.7546634,0.75674295,176.37033,179.00435,179.79256,179.99374,1.4329276,0.4605003,0.94072354,1.34156,0.98222107,0.0012455285,0.0020970255,0.0025480092,0.007306576,0.02140385,0.021781564,0.92663574,1.2216492,1.4122467,0.70332336,0.02717197,0.0016289353,0.008376837,0.02976644,0.013624966,0.00014631193,0.00017743738,0.00038566568,0.0010789777,0.0028786843,0.0025891743,0.15743335,0.21750668,0.18338381,0.10286371,0.0023834459,0.00026961134,0.0011538226,0.003669932,0.0024852813,0.000183755,0.00024827648,0.0005072369,0.0014665794,0.003611163,0.004680642,0.21931079,0.28410038,0.25856358,0.13886,0.0037305916,0.000413498,0.0017350054,0.0053826994,0.003365233,0.00039756298,0.0007068217,0.0013929605,0.0035341978,0.0077231526,0.01594168,0.5432739,0.584198,0.77845764,0.31822205,0.013972044,0.0011803806,0.0048103333,0.016695619,0.009198606,0.004243046,0.005145684,0.011184305,0.031290352,0.08348185,0.07508606,4.565567,6.3076935,5.3181305,2.9830475,0.06911993,0.007818729,0.033460855,0.10642803,0.07207316,0.04522706,0.11094075,0.77845764,STANDING
0.25073996,0.15687233,0.24328785,0.38226187,0.7438441,0.7461615,175.59125,178.79576,178.98729,179.75859,1.4248508,0.4588042,0.938997,1.3266276,0.9706351,0.00038533477,0.00047847195,0.00034897335,0.0018898675,0.0043373774,0.005427799,0.47645095,0.23897432,0.44277683,0.3059608,0.006878915,0.0011349141,0.0021503922,0.008763235,0.00350234,0.2500101,0.1559337,0.24253502,0.3791898,0.73624754,0.73517776,174.7795,178.17912,177.82358,179.01735,1.4126263,0.45695192,0.9350503,1.3148537,0.9631821,0.25139165,0.15762939,0.24383077,0.3867297,0.7546405,0.75632364,176.6286,179.27592,179.57288,179.99763,1.4392141,0.46041587,0.94269013,1.3413551,0.979432,0.0013815463,0.0016956925,0.0012957454,0.007539898,0.01839298,0.02114588,1.8491058,1.0968018,1.7492981,0.98028564,0.026587844,0.0034639537,0.0076398253,0.026501417,0.016249895,0.00018448973,0.00031171946,0.0002458409,0.0010642841,0.0026674229,0.0020415927,0.1939129,0.17179818,0.24680355,0.16088551,0.0026069386,0.00024232679,0.0008767946,0.0028048218,0.0021030614,0.0002628942,0.0004131172,0.00035595815,0.0012971839,0.004461471,0.002938697,0.2494771,0.23352043,0.3907551,0.25078294,0.0039823144,0.00032220682,0.0013302143,0.0046153953,0.0030494176,0.00066271424,0.0011131912,0.0011134148,0.0026005208,0.01800239,0.008312821,0.65989685,0.6322174,1.4591827,0.78245544,0.01218009,0.00084781647,0.0043957233,0.0146638155,0.010339379,0.0053502023,0.009039864,0.007129386,0.030864239,0.077355266,0.059206188,5.623474,4.982147,7.157303,4.66568,0.07560122,0.007027477,0.025427043,0.081339836,0.060988784,0.052569963,0.13978098,1.4591827,STANDING
0.25120336,0.15648301,0.24428193,0.3823458,0.74176884,0.7474945,175.83847,178.47438,178.33197,179.20624,1.4209961,0.45797926,0.9351159,1.323723,0.9684327,0.00042159265,0.0006646043,0.00079127535,0.0019027459,0.0075623193,0.0073566474,0.37356234,0.46413627,0.23967722,0.29172808,0.004022803,0.0005504284,0.0009914543,0.0027409429,0.006793838,0.25056857,0.15515502,0.24323319,0.37892312,0.7317477,0.732577,175.21231,177.42169,177.69781,178.53813,1.4102031,0.4569968,0.93327665,1.3175149,0.9578335,0.25186592,0.15778375,0.2460122,0.3871031,0.75306875,0.7562229,176.57788,179.48666,178.98235,179.60753,1.428985,0.4588204,0.9366686,1.3292254,0.9782525,0.0012973547,0.0026287287,0.002779007,0.008179992,0.021321058,0.023645878,1.3655701,2.064972,1.2845306,1.069397,0.0187819,0.0018236041,0.0033919215,0.011710525,0.020418942,0.00020450764,0.00035804664,0.00028071014,0.0008986007,0.0023709391,0.0026728655,0.1323258,0.2283704,0.17032334,0.13647619,0.0021660863,0.0001938898,0.0006129084,0.002194939,0.0023712537,0.0002614719,0.000535861,0.00040049895,0.0012043153,0.0038605244,0.00398498,0.19534701,0.32059467,0.22807987,0.1912809,0.0028409981,0.00027553277,0.0008316979,0.0029476024,0.003170482,0.00065657496,0.0018887669,0.0011544973,0.0024254322,0.012259841,0.009999454,0.570755,0.93104553,0.6748352,0.4747162,0.006490946,0.00094786286,0.0027675033,0.008904099,0.010427594,0.0059307218,0.010383353,0.008140594,0.026059419,0.068757236,0.0775131,3.8374481,6.6227417,4.939377,3.9578094,0.0628165,0.005622804,0.017774343,0.06365323,0.068766356,0.045454696,0.11537099,0.93104553,STANDING
0.2512934,0.15646955,0.24307248,0.38419086,0.7440105,0.75081676,175.4783,178.29266,178.43037,179.46878,1.4180264,0.45741576,0.93492323,1.3216946,0.97198635,0.0005941076,0.0005827228,0.00049867074,0.002434086,0.005102501,0.004054709,0.25618294,0.39211813,0.5153794,0.3914023,0.0050469716,0.00056151923,0.0012621545,0.004530523,0.003549994,0.25046375,0.1551581,0.2422045,0.37978882,0.7377152,0.74350834,175.0191,177.48708,177.18452,178.6198,1.4090648,0.45656797,0.9325175,1.3139057,0.96534586,0.25217026,0.1575068,0.24410306,0.388992,0.7565997,0.7592266,176.10739,178.91698,179.15704,179.99437,1.4239125,0.45874673,0.9376496,1.3295424,0.9816077,0.0017065108,0.0023486912,0.001898557,0.009203196,0.01888454,0.015718281,1.0882874,1.4299011,1.9725189,1.3745728,0.014847755,0.0021787584,0.005132079,0.015636683,0.016261816,0.00015887927,0.00018964554,0.0002209945,0.0013753864,0.0026598491,0.0015287255,0.15127195,0.24400698,0.21087962,0.10165984,0.0014598287,0.00022465608,0.0005612517,0.002328733,0.00197872,0.00022417655,0.00023962297,0.00026742552,0.0017066905,0.0041554146,0.0025400664,0.20218332,0.29798985,0.2953572,0.13895898,0.0024504596,0.00029381257,0.0008709569,0.0039678914,0.002702211,0.0007444322,0.0005373657,0.000656873,0.0046714544,0.013700426,0.0074543357,0.5154724,0.61447144,0.72065735,0.38452148,0.009164572,0.0009663999,0.002629578,0.013312817,0.006952524,0.0046074986,0.0054997206,0.0064088404,0.039886206,0.07713562,0.04433304,4.3868866,7.0762024,6.115509,2.9481354,0.042335033,0.006515026,0.0162763,0.067533255,0.05738288,0.048033673,0.11619378,0.72065735,STANDING
0.25161245,0.15700531,0.2433056,0.3838324,0.73973167,0.75024414,175.6971,178.07411,178.81764,179.5372,1.4165229,0.45961776,0.938112,1.3244634,0.9715174,0.00043124068,0.00094024657,0.0006720923,0.0018881818,0.0053431042,0.004162542,0.42510298,0.34376016,0.40540555,0.36755216,0.010366987,0.0005346179,0.0037963688,0.009861217,0.003027727,0.25055733,0.15554385,0.24233061,0.3810434,0.7317782,0.7410076,174.99152,177.2463,178.06416,178.61765,1.3977916,0.45757186,0.9315031,1.3029302,0.9661242,0.25279334,0.15880257,0.24453276,0.38858363,0.7499522,0.75923157,176.54982,178.73701,179.53784,179.9658,1.4300344,0.4605295,0.9434961,1.3364384,0.98097783,0.0022360086,0.00325872,0.0022021532,0.007540226,0.018173993,0.018223941,1.5583038,1.4907074,1.4736786,1.3481598,0.032242775,0.002957642,0.011992991,0.03350818,0.014853656,0.0002306001,0.00040098716,0.00031090758,0.0011632853,0.0019273203,0.0022098464,0.19512255,0.24795426,0.23342475,0.1669864,0.003572682,0.000266998,0.0010213524,0.0035627629,0.0018705747,0.00032666023,0.00056809734,0.00039828528,0.0016308054,0.00312446,0.0037400154,0.25353765,0.32398504,0.3014765,0.2278251,0.005468959,0.00040769723,0.0017699318,0.0055038496,0.00259786,0.0009126067,0.0013848245,0.0011013895,0.004292667,0.01045841,0.010617256,0.7055054,1.0220032,0.69158936,0.7260742,0.014805913,0.001701653,0.0055618286,0.016954303,0.006228149,0.0066874027,0.011628628,0.00901632,0.033735275,0.05589229,0.06408554,5.658554,7.190674,6.7693176,4.8426056,0.103607774,0.0077429414,0.029619217,0.10332012,0.054246664,0.05733502,0.13289557,1.0220032,STANDING
0.2517221,0.15650994,0.24405201,0.38758782,0.74536294,0.75380933,176.32257,177.99196,178.1746,179.31612,1.4158422,0.46166602,0.93789065,1.3240787,0.97701615,0.0007007204,0.00070643064,0.00053890306,0.0024610243,0.006228209,0.0050717094,0.20416993,0.6518389,0.5010105,0.41594127,0.010751125,0.00072572567,0.0027851327,0.010389573,0.0051614814,0.25081638,0.15514071,0.24295698,0.38434473,0.7339051,0.7429583,175.95784,177.01903,177.38678,178.46779,1.3989223,0.46037558,0.9340869,1.3016052,0.96796614,0.2532896,0.15759555,0.24497752,0.3937228,0.76069355,0.76329523,176.83221,179.27281,178.87009,179.95168,1.4326439,0.46283668,0.9436607,1.3402593,0.9873197,0.0024732351,0.0024548322,0.0020205379,0.009378076,0.026788473,0.020336926,0.8743744,2.2537842,1.4833069,1.4838867,0.033721566,0.0024611056,0.009573758,0.03865409,0.019353569,0.00027461606,0.00028554426,0.00031701347,0.0012769925,0.0037763983,0.0020501409,0.13561222,0.28236127,0.15434055,0.15249318,0.00349097,0.00024332877,0.00087251747,0.004021587,0.0026432748,0.0003973503,0.00044531637,0.00040049086,0.0017769561,0.0048442944,0.0034187601,0.20164032,0.35004362,0.20044948,0.19664744,0.0050329897,0.00030538207,0.001257111,0.005272214,0.003211472,0.00093886256,0.0013274103,0.00085891783,0.0048451424,0.011134446,0.010118425,0.5213623,1.0050049,0.63616943,0.45838928,0.014621139,0.000695616,0.003324151,0.012331486,0.0064131618,0.007963866,0.008280784,0.009193391,0.037032783,0.10951555,0.059454083,3.9327545,8.188477,4.475876,4.4223022,0.10123813,0.0070565343,0.025303006,0.116626024,0.07665497,0.049603973,0.11740513,1.0050049,STANDING
0.25169325,0.15658113,0.24325956,0.38528234,0.7421334,0.75057167,175.80063,178.11972,178.64952,179.6957,1.4160937,0.46213394,0.93809956,1.3249489,0.97535074,0.0004067676,0.00085635326,0.00035472063,0.0020364958,0.0045420877,0.0035790189,0.2372582,0.35579628,0.22679128,0.19151072,0.004410146,0.00035227186,0.0018961179,0.00543867,0.0037679744,0.25077116,0.15515445,0.24231982,0.3822314,0.7328087,0.74386424,175.39943,177.4285,178.28545,179.31151,1.4079164,0.4614309,0.93548375,1.3140564,0.9665798,0.25250795,0.15800676,0.24393427,0.38959798,0.74996513,0.756936,176.31473,178.6888,179.06543,179.99907,1.4227775,0.4627615,0.9412601,1.3331987,0.98051316,0.0017367899,0.0028523058,0.0016144514,0.007366568,0.017156422,0.013071775,0.91529846,1.2602997,0.7799835,0.68756104,0.014861107,0.0013305843,0.0057763457,0.01914227,0.013933361,0.00020357453,0.00033667477,0.00023305416,0.0013260235,0.0019538342,0.0016637732,0.159206,0.18332487,0.1862935,0.12786497,0.001663393,0.00012755599,0.000543767,0.0018701677,0.0013825112,0.00028428037,0.00052367547,0.00030660495,0.0017074452,0.0027273518,0.0024842047,0.21617018,0.24249706,0.24347235,0.17064148,0.0027751646,0.00018994011,0.0008714839,0.002753969,0.0018482971,0.0008855164,0.0016876012,0.0008045286,0.0038572848,0.0072240233,0.009002149,0.47602844,0.49301147,0.55815125,0.43710327,0.010525942,0.0007585585,0.0032860637,0.0075000525,0.004675448,0.0059036613,0.009763569,0.0067585707,0.03845468,0.05666119,0.048249424,4.616974,5.3164215,5.4025116,3.708084,0.048238397,0.0036991239,0.015769243,0.054234862,0.040092826,0.044532917,0.10486167,0.55815125,STANDING
0.25165913,0.15701571,0.2432483,0.38524336,0.73900473,0.7544756,175.65982,178.86119,178.51105,179.61089,1.4178436,0.4599789,0.9369008,1.3244222,0.97361946,0.00026878013,0.00080106396,0.00044777608,0.0043282732,0.005152097,0.0058450615,0.31879717,0.4337951,0.4972417,0.28465974,0.006874234,0.001149677,0.0007925181,0.0044736327,0.004078747,0.25112143,0.15563837,0.24186692,0.37990984,0.72955465,0.7450617,175.0702,177.99689,177.51039,179.04143,1.4062902,0.4582656,0.93572795,1.3125169,0.9644647,0.25206566,0.15835214,0.24392702,0.3945867,0.74831533,0.76531744,176.46437,179.88333,179.27881,179.9969,1.4296517,0.4620147,0.9386505,1.3305786,0.9831945,0.000944227,0.0027137697,0.0020601004,0.014676869,0.018760681,0.020255744,1.394165,1.8864441,1.7684174,0.95547485,0.023361564,0.0037491024,0.002922535,0.018061638,0.018729746,0.00016595166,0.00026323466,0.00032152853,0.0014736108,0.0031149408,0.0024016253,0.18230833,0.2237896,0.21733199,0.15739283,0.001953421,0.00023212412,0.0004891404,0.002322567,0.0025063918,0.00020787686,0.0003634158,0.00041892688,0.0020514533,0.00498461,0.0039543617,0.24439867,0.2744235,0.27424267,0.1964873,0.0025528846,0.00028131233,0.0006500886,0.002857369,0.0034043703,0.0004476905,0.0010608435,0.0011130273,0.0050845444,0.016732395,0.0120405555,0.739563,0.6155853,0.8941498,0.40789795,0.0070507526,0.0007211566,0.0016551018,0.00693655,0.009550273,0.004812598,0.0076338053,0.009324327,0.042734712,0.09033328,0.06964713,5.2869415,6.4898987,6.3026276,4.564392,0.056649208,0.0067315996,0.014185071,0.06735444,0.07268536,0.053071152,0.11752744,0.8941498,STANDING
0.25279242,0.15809655,0.24420184,0.3877464,0.74594325,0.7538449,175.87076,178.02005,178.73256,179.5054,1.4216964,0.4591746,0.9381071,1.3270129,0.974921,0.0003596423,0.00039991128,0.00053222186,0.0028740454,0.007741224,0.0059118527,0.35507047,0.36774126,0.37680945,0.31110737,0.0077378014,0.00044553308,0.0012746598,0.0068630166,0.0057621,0.25201198,0.15749334,0.2430065,0.38338614,0.7278618,0.7395796,175.21912,177.49484,178.14178,178.93422,1.40681,0.45819995,0.9358486,1.315081,0.9589429,0.25346878,0.15897414,0.24512069,0.3930511,0.7566806,0.7653158,176.59946,179.04602,179.66628,179.99461,1.4310261,0.46016544,0.94029355,1.335722,0.98186564,0.0014567971,0.0014808029,0.0021141917,0.009664953,0.028818786,0.025736153,1.3803406,1.551178,1.5244904,1.0603943,0.024216056,0.001965493,0.004444957,0.02064097,0.022922754,0.00016294369,0.00018000706,0.00029075044,0.001404417,0.00308913,0.0028034325,0.1963922,0.23023567,0.19520359,0.18484287,0.003420542,0.00022448548,0.0008003157,0.003770701,0.0027941691,0.00023364677,0.00022461181,0.00035825386,0.0020566788,0.00470321,0.0048201773,0.2494299,0.3241575,0.24245384,0.24742416,0.004457664,0.00029900722,0.0011841381,0.0054722317,0.0038000094,0.0007849932,0.00056405365,0.00092960894,0.0053838193,0.01367718,0.018491983,0.57572937,0.988678,0.5189209,0.6279907,0.011816978,0.00091558695,0.0033428073,0.013966322,0.009605765,0.004725367,0.0052202046,0.008431762,0.040728092,0.08958477,0.08129954,5.6953735,6.676834,5.660904,5.360443,0.09919572,0.006510079,0.023209155,0.10935032,0.081030905,0.05504101,0.12748489,0.988678,STANDING
0.25216037,0.15761071,0.24292846,0.38365093,0.7401718,0.7452352,175.10771,178.53844,178.77623,179.6501,1.4205819,0.4582013,0.93741953,1.3234903,0.9683918,0.00029893126,0.0004957841,0.0005677081,0.001509437,0.003588251,0.005027355,0.34757623,0.49174285,0.42447314,0.30843383,0.0055277534,0.0009982899,0.0013976658,0.0057304287,0.0035921868,0.25158384,0.15684725,0.24169222,0.38053644,0.73422533,0.7373352,174.57625,177.8653,177.98726,179.01964,1.4087795,0.4566926,0.9338976,1.3056988,0.96223354,0.2527947,0.15882766,0.24448866,0.38667378,0.74741364,0.7545076,175.75522,179.33614,179.49289,179.99648,1.4329758,0.46011415,0.9403076,1.3332458,0.97412705,0.0012108684,0.001980409,0.0027964413,0.0061373413,0.0131883025,0.017172396,1.1789703,1.4708405,1.5056305,0.97683716,0.024196267,0.003421545,0.0064100027,0.027547002,0.011893511,0.00012096043,0.00026373155,0.00026263195,0.00090237526,0.0019298298,0.0024870366,0.1398389,0.25363,0.17593332,0.1392596,0.002808797,0.00020391674,0.0007889291,0.0036228772,0.0020450703,0.00018584012,0.0003488052,0.00036917173,0.0011968861,0.0029595096,0.0043440936,0.19866444,0.33171442,0.27324837,0.21391127,0.0036100824,0.0003287747,0.0011906844,0.0049084267,0.0030448583,0.0006032288,0.0009998232,0.0010817945,0.0026569963,0.008041322,0.0123142,0.71936035,1.0653839,0.80763245,0.72750854,0.009220719,0.0012473762,0.00321424,0.013527989,0.008611679,0.0035078526,0.0076482147,0.007616326,0.026168883,0.055965066,0.072124064,4.0553284,7.3552704,5.102066,4.0385284,0.08145511,0.0059135854,0.022878945,0.10506344,0.05930704,0.048273202,0.12548609,1.0653839,STANDING
0.25318924,0.15788421,0.24446855,0.38643095,0.7465161,0.75222385,175.708,178.21216,178.88515,179.5378,1.4260939,0.45784062,0.9369757,1.327107,0.97306794,0.00049314846,0.000630671,0.0008670015,0.0021288132,0.004357246,0.0063110394,0.39032558,0.4184862,0.34341234,0.23237377,0.0055228425,0.0008628485,0.001411798,0.00538184,0.0042075207,0.25247926,0.15683079,0.24307898,0.38363048,0.7387561,0.7343382,175.03052,177.58104,178.1117,178.99757,1.4159966,0.45668465,0.93463904,1.3162088,0.9659003,0.2540797,0.15903893,0.24615382,0.3924706,0.7548036,0.7604203,176.50737,179.27982,179.63463,179.94992,1.4393275,0.45970562,0.9403727,1.3364006,0.9803606,0.0016004443,0.0022081435,0.0030748397,0.008840114,0.016047478,0.026082098,1.4768524,1.6987762,1.522934,0.9523468,0.023330927,0.003020972,0.005733669,0.020191789,0.014460325,0.00020840045,0.00025781782,0.00028538448,0.0010734313,0.002267299,0.0030184758,0.18589363,0.24400488,0.16478334,0.13654512,0.0025533026,0.00023823668,0.00079386606,0.003139874,0.0023978024,0.00030866158,0.00033411046,0.00034118237,0.0012690551,0.0032009643,0.0049271737,0.24484852,0.29530177,0.24524137,0.17648134,0.0037852894,0.00028859297,0.0012537999,0.0045867986,0.0034216973,0.0008725226,0.0009841472,0.0010387748,0.002590835,0.0074633956,0.013990939,0.710083,0.7341461,0.6492462,0.39772034,0.012166023,0.000939101,0.005183637,0.014391661,0.009328902,0.006043613,0.0074767172,0.00827615,0.03112951,0.06575167,0.0875358,5.390915,7.0761414,4.778717,3.9598083,0.07404578,0.006908864,0.023022115,0.09105635,0.06953627,0.04983072,0.11627713,0.7341461,STANDING
0.25290328,0.15698726,0.24484901,0.3882511,0.7452299,0.751738,176.04462,178.33421,178.47408,179.45285,1.4235376,0.4604489,0.9392836,1.3299121,0.973977,0.00050852593,0.0006562092,0.00037466726,0.0019605868,0.0058082384,0.006393573,0.33219153,0.54526854,0.42510015,0.474277,0.008121204,0.00045997268,0.0024644288,0.008934294,0.004740744,0.25212547,0.15576375,0.2438197,0.38514715,0.73202336,0.7391373,175.51129,177.2811,177.77649,178.53502,1.4089098,0.45934388,0.93483984,1.316066,0.9661191,0.25375348,0.15860671,0.24548864,0.39237267,0.75967944,0.763392,176.6448,179.32996,179.38263,179.99979,1.4368908,0.46109122,0.9436496,1.3474638,0.9830051,0.0016280115,0.0028429627,0.001668945,0.0072255135,0.027656078,0.02425468,1.1335144,2.0488586,1.6061401,1.4647675,0.027981043,0.00174734,0.008809745,0.03139782,0.016885996,0.00017508247,0.00023407207,0.00027666215,0.0015207683,0.003682369,0.003000204,0.16387308,0.21395558,0.17146407,0.1560106,0.003910825,0.00026040344,0.0011979773,0.0039065336,0.003073789,0.00023924485,0.00035944345,0.0003315839,0.0018977782,0.0051352344,0.0044914065,0.20173095,0.2664732,0.27362475,0.27576315,0.005598772,0.00032217836,0.0016764526,0.005553209,0.003893131,0.0005746186,0.0009862632,0.0006426424,0.0048719645,0.012564778,0.010686457,0.49578857,0.58872986,1.0959625,1.2127838,0.018140674,0.0006827414,0.005108416,0.019020796,0.008451939,0.005077392,0.00678809,0.008023202,0.04410228,0.106788695,0.08700591,4.7523193,6.204712,4.972458,4.5243073,0.11341393,0.0075517,0.034741342,0.113289475,0.08913988,0.04843613,0.1235936,1.2127838,STANDING
0.2523854,0.15723935,0.2437656,0.38692796,0.74400043,0.7529275,175.7724,178.55762,178.54439,179.37717,1.4178174,0.45939988,0.9367863,1.3224416,0.9742056,0.00026465108,0.0009714009,0.0005805812,0.003025405,0.005049186,0.0042378013,0.2554299,0.35235095,0.44907427,0.34165514,0.0060316613,0.00059168786,0.002425927,0.008220044,0.0027609118,0.25195536,0.1560224,0.24281976,0.38151067,0.7348163,0.74464154,175.22527,177.81337,177.8392,178.7785,1.4084512,0.45832402,0.9331138,1.3055234,0.9698671,0.25281343,0.15997723,0.244872,0.3927095,0.7543768,0.7624169,176.35703,178.96944,179.58661,179.99567,1.4305707,0.46029502,0.9411113,1.3366791,0.97941995,0.00085806847,0.003954828,0.0020522475,0.011198819,0.019560516,0.017775357,1.1317596,1.1560669,1.747406,1.2171631,0.022119522,0.0019710064,0.007997513,0.031155705,0.009552836,0.00012046818,0.00031167115,0.0002518358,0.0011393562,0.003308738,0.0018264302,0.1476372,0.14788345,0.258094,0.16307962,0.0024670528,0.00019369865,0.000917817,0.0034855069,0.0023774689,0.00015746609,0.00041718612,0.0003397556,0.0014785732,0.0043828036,0.0031784326,0.18774159,0.20877604,0.3240862,0.21346898,0.0034405224,0.00024199336,0.0014125027,0.0055274353,0.003142986,0.00043338537,0.0013135523,0.0012267679,0.0033001304,0.012161553,0.008580387,0.4494629,0.75691223,0.72224426,0.57688904,0.010842204,0.000674814,0.004448056,0.018010378,0.0071561337,0.0034935772,0.009038463,0.007303238,0.03304133,0.095953405,0.052966475,4.281479,4.28862,7.484726,4.729309,0.07154453,0.005617261,0.026616693,0.1010797,0.0689466,0.048872955,0.11391865,0.75691223,STANDING
